population,h3
133.7063446044922,881f18b637fffff
2298.660400390625,881f18b757fffff
152.02017211914062,881f188711fffff
2572.163818359375,881f1d4aa1fffff
1371.8006591796875,881f18844bfffff
1223.8125,881f1d41dbfffff
2605.391357421875,881f18b323fffff
3069.81689453125,881f18b369fffff
2394.739013671875,881f18869dfffff
1183.1168212890625,881f1d4a3dfffff
1663.04052734375,881f18b009fffff
3046.93701171875,881f1d4123fffff
2278.980712890625,881f1d4cb9fffff
2795.937744140625,881f1d49d3fffff
3276.923095703125,881f18b067fffff
2775.611083984375,881f1d482bfffff
170.83811950683594,881f188401fffff
2952.246826171875,881f1d4e45fffff
130.14877319335938,881f18b635fffff
130.14877319335938,881f18b63dfffff
2601.007080078125,881f1886b9fffff
1254.23486328125,881f1d484dfffff
667.4934692382812,881f18b40bfffff
1908.98583984375,881f1d4a33fffff
920.4700317382812,881f18b41bfffff
3195.61865234375,881f1886b1fffff
2788.500244140625,881f1d4d91fffff
1769.552734375,881f1886d7fffff
2738.22509765625,881f1d4d49fffff
63.61921310424805,881f1d4963fffff
1927.1881103515625,881f1d4d85fffff
133.5436248779297,881f18b553fffff
133.5436248779297,881f18b519fffff
2258.840087890625,881f1d48d9fffff
2258.840087890625,881f1d48d1fffff
413.80035400390625,881f18b621fffff
162.04052734375,881f1d408dfffff
2926.0546875,881f1d4d33fffff
2930.253173828125,881f18b207fffff
1229.4952392578125,881f1d4b5dfffff
1229.4952392578125,881f1d59b7fffff
140.05838012695312,881f1d4035fffff
1807.36865234375,881f18b2ddfffff
2677.817138671875,881f18b343fffff
2852.378173828125,881f1d4831fffff
2887.44384765625,881f1d4f07fffff
2312.0126953125,881f18b761fffff
3153.13720703125,881f1d4f6bfffff
3153.13720703125,881f1d4f63fffff
2724.6376953125,881f1886b7fffff
3031.613525390625,881f1d4c3dfffff
2399.3037109375,881f18b665fffff
424.5143127441406,881f18862bfffff
1881.9185791015625,881f18b413fffff
2929.060546875,881f18b089fffff
2954.4013671875,881f1d4dd9fffff
119.8683853149414,881f1d59e7fffff
546.0189819335938,881f1d40e5fffff
2588.08935546875,881f18b713fffff
2588.08935546875,881f18b71bfffff
1118.0218505859375,881f18b419fffff
1696.199462890625,881f1d4f59fffff
63.36747360229492,881f18b58dfffff
2762.571533203125,881f1886bdfffff
1943.4949951171875,881f1d4d35fffff
123.08150482177734,881f1886cdfffff
1464.0521240234375,881f18b417fffff
1464.0521240234375,881f18b4edfffff
2741.3330078125,881f1d4d9dfffff
2717.671630859375,881f1d486dfffff
2146.88427734375,881f1d48e7fffff
363.2273864746094,881f18b4c7fffff
1818.681640625,881f18b055fffff
904.7162475585938,881f1d4b15fffff
3244.131103515625,881f18b029fffff
2830.061279296875,881f1d4ad9fffff
3010.4716796875,881f1d4dc5fffff
2241.077392578125,881f18b549fffff
2948.131591796875,881f18b361fffff
2948.131591796875,881f18b367fffff
2385.702392578125,881f1d4a39fffff
2270.21728515625,881f18b267fffff
1493.669189453125,881f1d4847fffff
2943.83837890625,881f1d4d51fffff
1124.37255859375,881f1d4e25fffff
2591.230224609375,881f188695fffff
129.60964965820312,881f18a2d3fffff
3102.931396484375,881f1d4ca5fffff
580.7779541015625,881f1d4199fffff
3134.42919921875,881f1d4a3bfffff
2925.289306640625,881f188687fffff
2217.727783203125,881f18b561fffff
622.4273071289062,881f18b5bdfffff
1834.6102294921875,881f1d4b45fffff
3112.665771484375,881f18b269fffff
2359.631591796875,881f18b75dfffff
1953.6385498046875,881f188601fffff
2678.072509765625,881f1d4b05fffff
2901.856201171875,881f1d4a15fffff
2711.520263671875,881f18b08dfffff
1101.051025390625,881f1d4b4dfffff
2862.114501953125,881f18b319fffff
2697.356201171875,881f1d4d6dfffff
2231.72265625,881f18b2a9fffff
3085.08349609375,881f1d4ab1fffff
3085.08349609375,881f1d4ab9fffff
3146.042724609375,881f1d4d0bfffff
3146.042724609375,881f1d4d55fffff
481.2248229980469,881f1d41e9fffff
944.6009521484375,881f1d4f1bfffff
3232.903076171875,881f1d48a7fffff
2910.5224609375,881f18b363fffff
3223.866943359375,881f18b067fffff
297.5498962402344,881f1d4903fffff
2904.660400390625,881f18b31dfffff
2863.508544921875,881f18b047fffff
1759.766845703125,881f1d4d9bfffff
334.16986083984375,881f1886d1fffff
1514.4967041015625,881f1d4197fffff
1514.4967041015625,881f1d4e6dfffff
120.01886749267578,881f18b557fffff
1975.7513427734375,881f1d4b47fffff
2223.88427734375,881f18b761fffff
1770.6966552734375,881f18b5e5fffff
1156.8798828125,881f1d4a4dfffff
1422.0185546875,881f1d41e7fffff
2971.5791015625,881f18b0d3fffff
2068.15380859375,881f1d4b6bfffff
625.446533203125,881f18864bfffff
2731.607421875,881f1d480bfffff
2731.607421875,881f1d4803fffff
2441.109130859375,881f1d4ce9fffff
2715.7861328125,881f18b74bfffff
1083.055419921875,881f1d4107fffff
329.3559875488281,881f1886dbfffff
2804.1455078125,881f18b355fffff
2785.042724609375,881f1d4a97fffff
3231.099609375,881f1d4c3bfffff
1134.230712890625,881f18b741fffff
197.40745544433594,881f1d4929fffff
545.6051025390625,881f1d4c59fffff
1212.210205078125,881f1d40a3fffff
2704.592041015625,881f18b153fffff
2704.592041015625,881f18b15bfffff
3046.435546875,881f18b011fffff
3046.435546875,881f18b019fffff
777.5780639648438,881f1894d5fffff
2049.685546875,881f1d4161fffff
135.52178955078125,881f18861bfffff
135.52178955078125,881f188613fffff
2315.599365234375,881f18b09bfffff
2978.71826171875,881f188691fffff
2358.6103515625,881f1886a3fffff
220.59445190429688,881f18b565fffff
2733.183837890625,881f18b56bfffff
189.58685302734375,881f1d4081fffff
3073.716796875,881f1d489bfffff
3131.09521484375,881f1d4991fffff
2658.3251953125,881f1d4d87fffff
3015.79541015625,881f1d4b25fffff
2485.427490234375,881f1d4805fffff
1074.662353515625,881f1d4961fffff
2962.54052734375,881f1d48d5fffff
171.20054626464844,881f1894bbfffff
1595.2451171875,881f188629fffff
3120.731201171875,881f18b243fffff
2599.304443359375,881f1d4b09fffff
3196.551513671875,881f1d49bdfffff
2872.91796875,881f1d4c81fffff
2633.055908203125,881f189493fffff
1890.5347900390625,881f18b1c5fffff
2447.944580078125,881f1d4b69fffff
495.6656494140625,881f18861dfffff
2425.086669921875,881f18b2a1fffff
1038.514892578125,881f18b203fffff
3092.40576171875,881f1d48b5fffff
985.1694946289062,881f1d4a67fffff
2386.742919921875,881f1d4f4dfffff
3042.813720703125,881f1d483dfffff
857.775146484375,881f18b43bfffff
3119.79833984375,881f18b2a7fffff
3051.7548828125,881f18b649fffff
489.8337097167969,881f1d4a63fffff
522.0562744140625,881f18a295fffff
193.22802734375,881f1d5991fffff
3155.38623046875,881f1d48a3fffff
3214.64794921875,881f18b061fffff
2924.03515625,881f18b0d5fffff
49.27086639404297,881f188623fffff
3129.645751953125,881f1d4dc9fffff
2857.23828125,881f1d4d4dfffff
3299.57958984375,881f1d4f27fffff
974.042236328125,881f18b75bfffff
253.2029266357422,881f18865dfffff
1657.712890625,881f1884d3fffff
2742.6396484375,881f1d4c4dfffff
3253.222412109375,881f1d49d1fffff
1922.811767578125,881f18b299fffff
2594.302490234375,881f18b2d3fffff
1029.275146484375,881f1d4b5dfffff
1029.275146484375,881f1d59b7fffff
2695.777099609375,881f18b2c1fffff
623.4252319335938,881f1d4947fffff
2345.630126953125,881f1d4133fffff
259.0043640136719,881f1d40a1fffff
259.0043640136719,881f1d40a9fffff
417.053955078125,881f1d416dfffff
3224.028076171875,881f18b767fffff
2765.540283203125,881f1d4a99fffff
3013.4716796875,881f18b369fffff
611.7465209960938,881f18b039fffff
909.3936767578125,881f1d4f51fffff
1758.1231689453125,881f188645fffff
2861.32373046875,881f1d4833fffff
16.065841674804688,881f188637fffff
2147.708984375,881f18b709fffff
381.847900390625,881f18b4cdfffff
3073.58740234375,881f18b347fffff
2859.25439453125,881f1d480dfffff
784.0648193359375,881f188653fffff
784.0648193359375,881f188619fffff
2524.31396484375,881f18b041fffff
3049.595458984375,881f18b33dfffff
492.3527526855469,881f1d4a45fffff
2646.07177734375,881f1d482dfffff
876.1342163085938,881f18b53bfffff
328.1051940917969,881f1d4a5dfffff
2319.290283203125,881f18b545fffff
191.32838439941406,881f1886c7fffff
2648.011962890625,881f18b301fffff
314.94610595703125,881f1d4e2bfffff
3043.067626953125,881f18b0c5fffff
1672.8297119140625,881f1d4cb1fffff
3069.62841796875,881f1d48adfffff
3069.62841796875,881f1d48a5fffff
3207.2236328125,881f1d4d0dfffff
3043.282958984375,881f1d4ac5fffff
2802.2451171875,881f18b1c1fffff
110.1107406616211,881f1d4089fffff
110.1107406616211,881f1d40c3fffff
137.54002380371094,881f1d4925fffff
3069.320556640625,881f1d4b0bfffff
1187.5762939453125,881f18860dfffff
1421.22314453125,881f18b287fffff
3055.76904296875,881f1d48c5fffff
88.46165466308594,881f18b5ddfffff
2466.8056640625,881f1d4e47fffff
146.69500732421875,881f1d4935fffff
2990.242919921875,881f1d48c1fffff
2796.38427734375,881f1d4a8bfffff
793.7682495117188,881f18865bfffff
2658.5712890625,881f1d4801fffff
1608.335205078125,881f18b0d9fffff
1835.740478515625,881f1d4ce5fffff
1148.794921875,881f1d4191fffff
961.2219848632812,881f1d4841fffff
2884.359130859375,881f18b667fffff
3110.397705078125,881f18b217fffff
179.79342651367188,881f1886cbfffff
2867.417236328125,881f1d4b27fffff
627.2096557617188,881f18b74dfffff
2881.07080078125,881f1d4d41fffff
1280.59912109375,881f1d41cdfffff
2556.30419921875,881f1d4b07fffff
1615.1971435546875,881f1d40b7fffff
3205.43505859375,881f18b247fffff
2401.45361328125,881f1d4953fffff
3232.25537109375,881f18b34bfffff
19.07176399230957,881f188611fffff
2475.558349609375,881f18b66dfffff
2271.74658203125,881f1d4f13fffff
2386.339111328125,881f18b325fffff
2862.40673828125,881f1d4b13fffff
383.1130676269531,881f1d496dfffff
2952.190185546875,881f1d4869fffff
2952.190185546875,881f1d4861fffff
3012.6767578125,881f18b2c5fffff
2201.890380859375,881f1d4dd5fffff
526.7039184570312,881f1d4a09fffff
901.8750610351562,881f188607fffff
2906.573486328125,881f1d4c85fffff
2906.573486328125,881f1d4c8dfffff
2355.923583984375,881f1d49edfffff
3170.322509765625,881f18b34dfffff
175.4506072998047,881f18b5a5fffff
1951.81787109375,881f18b087fffff
2484.363525390625,881f1d4c0bfffff
16.759132385253906,881f188719fffff
608.324951171875,881f18b501fffff
180.40745544433594,881f1886c9fffff
102.36034393310547,881f18b637fffff
2636.0283203125,881f1d49c1fffff
87.07505798339844,881f1d59abfffff
1855.043701171875,881f1d4105fffff
103.58326721191406,881f18b5a1fffff
3127.58544921875,881f1d4891fffff
1893.1893310546875,881f1d4a1bfffff
2871.619384765625,881f18b705fffff
2801.54052734375,881f1d4c5bfffff
2801.54052734375,881f1d4c53fffff
847.6494750976562,881f18b4e1fffff
47.99047088623047,881f18b5a9fffff
1208.5902099609375,881f18b1c7fffff
1849.7503662109375,881f18b505fffff
506.8177795410156,881f1d4a47fffff
2379.374267578125,881f18b707fffff
2379.374267578125,881f18b701fffff
101.21216583251953,881f1d40c5fffff
2544.0263671875,881f18b223fffff
3287.36767578125,881f1d49b9fffff
707.2853393554688,881f18b5cbfffff
1163.1851806640625,881f1d4a3dfffff
2604.283447265625,881f1d494bfffff
2900.528564453125,881f18b28dfffff
2914.002685546875,881f18b765fffff
2914.002685546875,881f18b76dfffff
1063.7950439453125,881f1886d3fffff
3158.2822265625,881f1d48c9fffff
1665.7451171875,881f188663fffff
105.18341827392578,881f188621fffff
1907.519287109375,881f18b119fffff
1676.738037109375,881f1d4a31fffff
201.2843017578125,881f188631fffff
3068.941650390625,881f1d49cdfffff
3121.64306640625,881f18b003fffff
2943.1064453125,881f18b30dfffff
3139.09033203125,881f18b213fffff
3139.09033203125,881f18b2e9fffff
157.41720581054688,881f1d40e3fffff
1854.9744873046875,881f1d4d93fffff
1594.8824462890625,881f1d4125fffff
1594.8824462890625,881f1d412dfffff
3093.260986328125,881f1d488bfffff
1212.1129150390625,881f1d4e23fffff
123.75055694580078,881f1894b3fffff
123.75055694580078,881f188659fffff
3228.522705078125,881f1d4d09fffff
3254.9453125,881f1d49b1fffff
2604.343505859375,881f18b05bfffff
3072.458740234375,881f18b005fffff
3062.425537109375,881f18b02bfffff
2955.637939453125,881f1d482bfffff
1052.735595703125,881f18b625fffff
2895.923583984375,881f18b057fffff
2895.923583984375,881f18b051fffff
858.9845581054688,881f1d4103fffff
386.39776611328125,881f18b621fffff
2880.92138671875,881f18b2b3fffff
1254.6632080078125,881f1d4087fffff
319.4201354980469,881f1d59a7fffff
3188.143310546875,881f1d48a1fffff
1848.2191162109375,881f1d4a41fffff
144.27578735351562,881f18b465fffff
2773.173095703125,881f18b64dfffff
2644.4365234375,881f1d4ad1fffff
3169.947509765625,881f18b045fffff
3169.947509765625,881f18b04dfffff
2936.4130859375,881f1d4c35fffff
2029.66552734375,881f1896b7fffff
180.73654174804688,881f1886c5fffff
2431.3134765625,881f1d4f39fffff
231.00538635253906,881f18b46dfffff
3110.53955078125,881f18b307fffff
3186.5625,881f1d48dbfffff
2323.37939453125,881f1d4f37fffff
915.2147827148438,881f1d4d37fffff
2966.750732421875,881f1d4b03fffff
1819.094970703125,881f18b715fffff
1656.7930908203125,881f18846bfffff
3226.66455078125,881f1d4d03fffff
2527.4599609375,881f1d4183fffff
3023.674072265625,881f1d4ca1fffff
2955.720458984375,881f1d4b29fffff
3084.044921875,881f1d4a11fffff
3212.724609375,881f1d4f25fffff
2561.063720703125,881f1d4ae7fffff
2929.94189453125,881f18b337fffff
2566.638427734375,881f1d4e41fffff
402.92431640625,881f1d4a25fffff
2426.9736328125,881f1d4c13fffff
303.4603576660156,881f18b439fffff
3241.703857421875,881f1d4d01fffff
1039.148193359375,881f18b457fffff
3177.450927734375,881f1d4f21fffff
192.77273559570312,881f18b5d3fffff
364.57269287109375,881f18b4e5fffff
3253.384765625,881f18b303fffff
3226.38720703125,881f18b313fffff
968.3060302734375,881f18b717fffff
2967.679931640625,881f18b0cbfffff
1854.2205810546875,881f18b711fffff
3022.26904296875,881f1d49cbfffff
3081.4716796875,881f1d4d69fffff
667.1014404296875,881f1d41c7fffff
2284.78076171875,881f18b0c9fffff
64.47372436523438,881f18b589fffff
2500.121826171875,881f1d4851fffff
2731.6650390625,881f1d4c25fffff
2577.417724609375,881f18b323fffff
553.2979125976562,881f1d4023fffff
1460.050537109375,881f18b73bfffff
1690.1552734375,881f1d4955fffff
1443.1014404296875,881f18b759fffff
1443.1014404296875,881f1d4db3fffff
3080.432861328125,881f1d49c7fffff
2941.146484375,881f18b259fffff
2941.146484375,881f18b251fffff
2713.083984375,881f1d4a03fffff
807.6126708984375,881f1d4a6bfffff
3160.906005859375,881f1d4a13fffff
2422.20703125,881f18b053fffff
1496.68017578125,881f1d4b5bfffff
82.52454376220703,881f1894b1fffff
2816.0654296875,881f18b291fffff
346.8681640625,881f188689fffff
3266.635986328125,881f18b35dfffff
2339.821044921875,881f1d4c07fffff
46.83851623535156,881f1d40c1fffff
1946.642578125,881f188443fffff
2974.940673828125,881f18b065fffff
878.1163940429688,881f1d4a37fffff
2705.11181640625,881f1d4d91fffff
186.3889923095703,881f18b62bfffff
2863.018310546875,881f18b563fffff
1481.7421875,881f1d4b1bfffff
954.34716796875,881f1d4e37fffff
277.16741943359375,881f1d40e7fffff
1819.8448486328125,881f18b201fffff
1935.437744140625,881f1d4b39fffff
1672.6854248046875,881f1886d7fffff
2232.44482421875,881f1d4b33fffff
74.291259765625,881f1d59a1fffff
2181.9091796875,881f18b427fffff
3091.20654296875,881f18b20dfffff
3171.0625,881f1d4dd3fffff
1511.7572021484375,881f18b2cbfffff
2545.46875,881f18b1c9fffff
2363.839111328125,881f18b059fffff
2433.872802734375,881f188685fffff
2433.872802734375,881f1886abfffff
1910.2286376953125,881f18b76bfffff
919.5739135742188,881f1d4e21fffff
919.5739135742188,881f1d4e27fffff
3018.340087890625,881f1d4dddfffff
1719.237060546875,881f1d41a9fffff
71.01689147949219,881f1d40c7fffff
3127.76416015625,881f1d4c17fffff
707.7574462890625,881f1d41ddfffff
707.7574462890625,881f1d41d5fffff
577.2459106445312,881f1d419dfffff
198.41041564941406,881f188449fffff
2810.76171875,881f1d4ad3fffff
2905.044189453125,881f1d4d83fffff
2132.254638671875,881f18b285fffff
291.54522705078125,881f1886c3fffff
1899.82568359375,881f18b411fffff
2119.165771484375,881f1d4859fffff
3130.5341796875,881f1d4d27fffff
1669.4244384765625,881f18b73dfffff
2879.37548828125,881f1d4da1fffff
1730.9521484375,881f188453fffff
1730.9521484375,881f188419fffff
1241.47265625,881f1d413bfffff
1442.086181640625,881f1d4db7fffff
2921.2763671875,881f1d4d05fffff
36.95471954345703,881f188617fffff
2987.720458984375,881f1d48b3fffff
3252.438720703125,881f1d4c31fffff
2051.572509765625,881f1d4aa7fffff
3231.22265625,881f1d4f2bfffff
3231.22265625,881f1d4f23fffff
2673.209228515625,881f1d4abdfffff
2889.082763671875,881f18b205fffff
589.07421875,881f1d4a35fffff
2220.12060546875,881f18b007fffff
2400.614501953125,881f1d4885fffff
278.8093566894531,881f1d4901fffff
2278.9736328125,881f1d4aadfffff
2591.416015625,881f18b2d7fffff
3120.37744140625,881f1d4c63fffff
2713.198974609375,881f1d4d81fffff
2713.198974609375,881f1d4d89fffff
427.7415466308594,881f1d4967fffff
670.5220336914062,881f1d4a5bfffff
2721.34619140625,881f18b091fffff
257.00042724609375,881f1d4a29fffff
2461.714111328125,881f1d4181fffff
3227.2724609375,881f1d4993fffff
218.48135375976562,881f18b507fffff
107.94888305664062,881f18a29dfffff
458.2459411621094,881f1d4117fffff
3280.508544921875,881f1d499bfffff
1400.5035400390625,881f1d40b9fffff
1400.5035400390625,881f1d4083fffff
3022.750732421875,881f1d4d39fffff
2308.50830078125,881f1d4c43fffff
161.97750854492188,881f18b4e7fffff
2070.460693359375,881f1894d9fffff
2070.460693359375,881f1896b3fffff
3228.79833984375,881f1d4997fffff
2872.607666015625,881f1d4f07fffff
1685.2686767578125,881f188441fffff
1316.1002197265625,881f1d4d8dfffff
2725.276123046875,881f1d4829fffff
2156.968017578125,881f1d49adfffff
1997.0267333984375,881f18845bfffff
84.70365905761719,881f18b5c7fffff
3217.69140625,881f18b317fffff
431.84637451171875,881f18b509fffff
2918.672607421875,881f18b249fffff
3155.18359375,881f1d4de9fffff
2167.73828125,881f1d41bbfffff
2231.242919921875,881f18b737fffff
1828.9410400390625,881f18b29bfffff
2510.49267578125,881f1d491bfffff
349.90057373046875,881f18b5c1fffff
2846.24609375,881f1d4d8bfffff
3271.745361328125,881f1d4999fffff
38.344947814941406,881f1d4a07fffff
1723.9039306640625,881f1d4c5dfffff
3135.779296875,881f1d4aa3fffff
2410.569580078125,881f1d4145fffff
2996.685302734375,881f18b021fffff
163.24298095703125,881f18b437fffff
2656.08984375,881f18b231fffff
3014.224853515625,881f1d48ebfffff
2846.650390625,881f18b23bfffff
2707.3466796875,881f1d4b67fffff
2558.094970703125,881f18b281fffff
3080.501708984375,881f1d4dcbfffff
1616.036865234375,881f18b469fffff
3008.638671875,881f1d4821fffff
171.21694946289062,881f18842bfffff
100.99070739746094,881f18b5ebfffff
100.99070739746094,881f18b5e3fffff
97.32965850830078,881f1d59a3fffff
922.7800903320312,881f1d4a65fffff
883.343994140625,881f1886e7fffff
2936.317626953125,881f1d4a89fffff
3135.28369140625,881f1d4de5fffff
95.87355041503906,881f1d59b9fffff
2726.575439453125,881f1d4813fffff
614.5205688476562,881f1d41d1fffff
225.31301879882812,881f18b42dfffff
2973.231689453125,881f1d48bbfffff
1793.2548828125,881f1d4c51fffff
2326.82666015625,881f1d49a7fffff
1997.0679931640625,881f1d40b1fffff
2727.53173828125,881f1886a1fffff
85.41336059570312,881f18b5d5fffff
85.41336059570312,881f18b58bfffff
2144.156494140625,881f1884c3fffff
747.3493041992188,881f18b41bfffff
3279.65771484375,881f18b063fffff
40.51860427856445,881f1d4a2bfffff
134.86805725097656,881f1d4923fffff
2242.763427734375,881f1d5893fffff
2649.065185546875,881f1884d1fffff
3275.213623046875,881f1d49b5fffff
2055.487060546875,881f1d413dfffff
194.14739990234375,881f1886e1fffff
3094.70703125,881f1d4c33fffff
2477.40869140625,881f1d4c01fffff
2477.40869140625,881f1d4c09fffff
2736.307861328125,881f1d4c19fffff
3079.62060546875,881f1d4c45fffff
3069.514404296875,881f1d499dfffff
2575.104248046875,881f18b343fffff
250.1848907470703,881f1d58b1fffff
2794.302734375,881f18b2c3fffff
2850.25048828125,881f1d4d47fffff
1128.405029296875,881f188465fffff
566.5385131835938,881f188657fffff
3067.078857421875,881f1d4c1dfffff
2759.279296875,881f18b0d7fffff
2902.73486328125,881f18b239fffff
1184.8873291015625,881f1d4113fffff
2419.805419921875,881f18b723fffff
2866.84619140625,881f1d4f03fffff
3119.9619140625,881f1d489dfffff
291.9143981933594,881f1d4321fffff
581.98779296875,881f1d4ee5fffff
893.4625244140625,881f18b445fffff
857.2921752929688,881f18b531fffff
142.8480987548828,881f18b443fffff
3226.6357421875,881f1d4d53fffff
2785.57958984375,881f18b661fffff
2833.66455078125,881f18869bfffff
2965.744384765625,881f1d4123fffff
3087.89990234375,881f18b0c7fffff
1605.1793212890625,881f1d4e35fffff
2528.33154296875,881f1884dbfffff
257.7788391113281,881f18b50bfffff
2856.65576171875,881f18b22bfffff
288.21331787109375,881f1d4b49fffff
989.3849487304688,881f18868bfffff
782.0103149414062,881f18b5cdfffff
2491.7001953125,881f18b721fffff
462.0179748535156,881f1d40a5fffff
240.7947540283203,881f1d59b1fffff
3100.237060546875,881f18b21bfffff
29.298582077026367,881f188625fffff
1389.36669921875,881f1d4cbbfffff
1196.2373046875,881f18b013fffff
122.63616180419922,881f18b513fffff
122.63616180419922,881f18b5e9fffff
1814.0037841796875,881f1d4e69fffff
3055.1396484375,881f18b2dbfffff
2529.384521484375,881f1d4aa1fffff
1756.853271484375,881f18b15dfffff
2777.24169921875,881f18b331fffff
1408.524169921875,881f1d4e4bfffff
1092.6910400390625,881f1d4d97fffff
2594.26953125,881f1d4da5fffff
944.9306030273438,881f1d4917fffff
944.9306030273438,881f1d4911fffff
1931.30419921875,881f1d4a9dfffff
1840.130859375,881f1d5895fffff
1840.130859375,881f1d58bbfffff
642.5931396484375,881f18a2dbfffff
3129.941650390625,881f18b263fffff
2291.7783203125,881f1886a9fffff
1175.80810546875,881f1d4e6bfffff
803.6077270507812,881f1d4a4bfffff
803.6077270507812,881f1d4a43fffff
3130.387939453125,881f1d4d63fffff
138.6139373779297,881f18b44bfffff
2776.1220703125,881f18b2ebfffff
3033.114501953125,881f1d4d6bfffff
1871.6298828125,881f1d4dc1fffff
1871.6298828125,881f1d4dc7fffff
1121.4666748046875,881f18868dfffff
2836.706787109375,881f18b2e7fffff
2885.3779296875,881f1d49a3fffff
2900.90185546875,881f1d4ad7fffff
3295.272216796875,881f1d49b7fffff
2255.565673828125,881f18b32dfffff
2822.492431640625,881f1d4949fffff
2245.020263671875,881f1d4cedfffff
2155.669189453125,881f188641fffff
2155.669189453125,881f188647fffff
3172.324951171875,881f18b2cdfffff
128.61383056640625,881f18b635fffff
128.61383056640625,881f18b63dfffff
2975.441162109375,881f1d4a1dfffff
1936.1319580078125,881f1d4941fffff
2718.189208984375,881f1d494dfffff
306.2184753417969,881f18b4c9fffff
306.2184753417969,881f18b4c1fffff
3114.72021484375,881f1d49d5fffff
2895.184326171875,881f18b001fffff
675.7307739257812,881f188409fffff
2733.18505859375,881f18b0ebfffff
3133.370361328125,881f18b333fffff
3320.075439453125,881f18b345fffff
184.16195678710938,881f188401fffff
3111.35400390625,881f1d4f35fffff
3111.35400390625,881f1d4d4bfffff
803.6834716796875,881f18b5e7fffff
3283.622314453125,881f1886bbfffff
675.0328979492188,881f1d4165fffff
1626.1007080078125,881f1d4a57fffff
2412.9697265625,881f18b365fffff
969.0789794921875,881f18b627fffff
2505.991943359375,881f1d4f55fffff
2505.991943359375,881f1d4f5dfffff
2683.61865234375,881f1d4b11fffff
3139.054931640625,881f1d4ae3fffff
251.11985778808594,881f18b4adfffff
3161.29833984375,881f1886b1fffff
3192.4501953125,881f1d4f05fffff
3128.340087890625,881f1d4a9bfffff
3036.56396484375,881f1d49dbfffff
3036.56396484375,881f1d48e5fffff
127.61827850341797,881f1d59bbfffff
211.03932189941406,881f18b539fffff
39.296138763427734,881f1d4a05fffff
1766.7425537109375,881f18b435fffff
3077.809326171875,881f1d48cbfffff
1576.729248046875,881f18b54bfffff
1871.554443359375,881f1d485bfffff
2938.71044921875,881f1d48e1fffff
130.00270080566406,881f18b631fffff
36.35197830200195,881f18b405fffff
2480.909423828125,881f18b265fffff
2480.909423828125,881f18b35bfffff
2484.75634765625,881f18b72bfffff
1131.8419189453125,881f1d49e5fffff
1420.718017578125,881f18b5edfffff
1819.9674072265625,881f1d4b63fffff
2353.130126953125,881f18b2b9fffff
2615.701416015625,881f1d4129fffff
2201.4462890625,881f18b2e3fffff
261.9108581542969,881f1886c1fffff
2960.90673828125,881f1d41b5fffff
2631.519775390625,881f1d4b2bfffff
1047.121337890625,881f1d4959fffff
144.17079162597656,881f1d490dfffff
3058.47607421875,881f1d4c61fffff
342.783203125,881f18b4e3fffff
534.78466796875,881f18b40bfffff
2609.02783203125,881f1d4cabfffff
3255.048583984375,881f1d4989fffff
3255.048583984375,881f1d49c3fffff
99.0741958618164,881f18b5dbfffff
3240.54736328125,881f1d4f3dfffff
2718.55419921875,881f1d4aabfffff
170.5523681640625,881f188651fffff
3036.797607421875,881f18b237fffff
525.2343139648438,881f18b6a5fffff
3206.396728515625,881f188697fffff
3206.396728515625,881f18b36dfffff
3048.86474609375,881f1d49d9fffff
380.98236083984375,881f1d4a23fffff
380.98236083984375,881f1d4849fffff
814.9962768554688,881f1d4a2dfffff
2112.84423828125,881f1894ddfffff
1969.681640625,881f18b669fffff
3086.248291015625,881f1d4893fffff
3214.98388671875,881f1d4c2dfffff
3214.98388671875,881f1d4c67fffff
1973.41650390625,881f18b743fffff
3196.9462890625,881f1d4987fffff
3130.938720703125,881f18b2edfffff
856.1239013671875,881f18b6e7fffff
114.1501235961914,881f18b5c5fffff
2302.652099609375,881f1d58a1fffff
2194.0888671875,881f1d4a33fffff
1155.857421875,881f1d41dbfffff
346.4034729003906,881f1d4e33fffff
3230.769287109375,881f18b24dfffff
2198.406005859375,881f1d4cb9fffff
2621.935791015625,881f18b32bfffff
136.96224975585938,881f1d4927fffff
1818.171875,881f188459fffff
1818.171875,881f188451fffff
1742.622314453125,881f1d4843fffff
1742.622314453125,881f1d484bfffff
2647.0751953125,881f18b2c9fffff
1337.39990234375,881f18b745fffff
3028.876220703125,881f1d4c23fffff
2153.532470703125,881f1d4dd1fffff
2909.245361328125,881f18b25dfffff
3216.027099609375,881f1d4825fffff
344.0058288574219,881f18969bfffff
2673.490478515625,881f1d41b3fffff
1390.1856689453125,881f1d4943fffff
1271.734130859375,881f1d4101fffff
2169.39697265625,881f1d4b3dfffff
2169.39697265625,881f1d4b35fffff
3012.946533203125,881f1d48c3fffff
2882.224365234375,881f188699fffff
3012.437255859375,881f18b359fffff
2252.36279296875,881f18b0d1fffff
314.95428466796875,881f1d41d3fffff
2675.33251953125,881f1d4b31fffff
3034.40576171875,881f18b341fffff
2882.66162109375,881f1d4da9fffff
1121.206787109375,881f188469fffff
1160.1473388671875,881f1886a5fffff
1378.578125,881f1d40bbfffff
3080.461669921875,881f18b289fffff
3022.253173828125,881f18b755fffff
3018.623291015625,881f1d483bfffff
3018.623291015625,881f1d4815fffff
1618.68798828125,881f18b009fffff
130.7050018310547,881f1886e9fffff
